#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        5329    -5.07169    -5.05636   0.0026247
        5330     -5.0713    -5.05637  0.00262421
        5331    -5.07116    -5.05637  0.00262372
        5332     -5.0711    -5.05637  0.00262323
        5333    -5.07052    -5.05637  0.00262274
        5334    -5.07002    -5.05638  0.00262225
        5335    -5.06961    -5.05638  0.00262176
        5336    -5.06944    -5.05638  0.00262127
        5337    -5.06888    -5.05638  0.00262078
        5338    -5.06811    -5.05639  0.00262029
        5339    -5.06741    -5.05639   0.0026198
        5340    -5.06664    -5.05639  0.00261931
        5341     -5.0652    -5.05639  0.00261882
        5342    -5.06413    -5.05639  0.00261833
        5343    -5.06283    -5.05639  0.00261784
        5344    -5.06161     -5.0564  0.00261735
        5345    -5.06047     -5.0564  0.00261686
        5346    -5.05955     -5.0564  0.00261637
        5347    -5.05825     -5.0564  0.00261588
        5348    -5.05672     -5.0564  0.00261539
        5349    -5.05527     -5.0564   0.0026149
        5350    -5.05389     -5.0564  0.00261441
        5351    -5.05229     -5.0564  0.00261392
        5352    -5.05061    -5.05639  0.00261343
        5353    -5.04901    -5.05639  0.00261295
        5354    -5.04734    -5.05639  0.00261246
        5355    -5.04544    -5.05639  0.00261197
        5356    -5.04378    -5.05639  0.00261149
        5357     -5.0416    -5.05638    0.002611
        5358    -5.03951    -5.05638  0.00261051
        5359    -5.03735    -5.05638  0.00261003
        5360    -5.03484    -5.05637  0.00260955
        5361    -5.03242    -5.05637  0.00260906
        5362    -5.03026    -5.05636  0.00260858
        5363     -5.0279    -5.05636   0.0026081
        5364     -5.0255    -5.05635  0.00260762
        5365    -5.02322    -5.05635  0.00260714
        5366     -5.0206    -5.05634  0.00260666
        5367    -5.01811    -5.05633  0.00260619
        5368    -5.01575    -5.05633  0.00260571
        5369    -5.01338    -5.05632  0.00260524
        5370    -5.01071    -5.05631  0.00260477
        5371    -5.00818     -5.0563   0.0026043
        5372    -5.00552    -5.05629  0.00260383
        5373    -5.00272    -5.05628  0.00260337
        5374     -5.0001    -5.05627   0.0026029
        5375    -4.99765    -5.05626  0.00260244
        5376     -4.9951    -5.05625  0.00260198
        5377    -4.99259    -5.05624  0.00260152
        5378    -4.99029    -5.05622  0.00260107
        5379    -4.98789    -5.05621  0.00260062
        5380    -4.98556     -5.0562  0.00260017
        5381    -4.98361    -5.05618  0.00259972
        5382    -4.98158    -5.05617  0.00259927
        5383     -4.9795    -5.05616  0.00259883
        5384    -4.97781    -5.05614  0.00259839
        5385    -4.97591    -5.05613  0.00259795
        5386    -4.97366    -5.05611  0.00259751
        5387    -4.97243     -5.0561  0.00259707
        5388     -4.9707    -5.05608  0.00259664
        5389    -4.96969    -5.05606  0.00259621
        5390    -4.96895    -5.05605  0.00259578
        5391    -4.96787    -5.05603  0.00259535
        5392    -4.96692    -5.05602  0.00259492
        5393    -4.96668      -5.056  0.00259449
        5394    -4.96581    -5.05598  0.00259406
        5395    -4.96537    -5.05597  0.00259364
        5396    -4.96489    -5.05595  0.00259321
        5397    -4.96437    -5.05593  0.00259279
        5398    -4.96412    -5.05591  0.00259236
        5399    -4.96428     -5.0559  0.00259194
        5400    -4.96425    -5.05588  0.00259151
        5401    -4.96432    -5.05586  0.00259109
        5402    -4.96374    -5.05585  0.00259066
        5403    -4.96386    -5.05583  0.00259024
        5404    -4.96437    -5.05581  0.00258982
        5405    -4.96466     -5.0558  0.00258939
        5406    -4.96504    -5.05578  0.00258897
        5407    -4.96564    -5.05576  0.00258854
        5408    -4.96632    -5.05575  0.00258812
        5409    -4.96691    -5.05573  0.00258769
        5410    -4.96771    -5.05571  0.00258726
        5411    -4.96872     -5.0557  0.00258684
        5412    -4.96992    -5.05568  0.00258641
        5413    -4.97072    -5.05567  0.00258598
        5414    -4.97156    -5.05565  0.00258554
        5415    -4.97229    -5.05563  0.00258511
        5416    -4.97335    -5.05562  0.00258468
        5417    -4.97428     -5.0556  0.00258425
        5418    -4.97539    -5.05559  0.00258381
        5419    -4.97636    -5.05557  0.00258338
        5420    -4.97751    -5.05556  0.00258294
        5421    -4.97866    -5.05555   0.0025825
        5422    -4.97983    -5.05553  0.00258206
        5423    -4.98115    -5.05552  0.00258162
        5424    -4.98233     -5.0555  0.00258118
        5425    -4.98321    -5.05549  0.00258074
        5426     -4.9847    -5.05548   0.0025803
        5427    -4.98589    -5.05547  0.00257986
        5428    -4.98677    -5.05545  0.00257941
        5429    -4.98811    -5.05544  0.00257897
        5430    -4.98975    -5.05543  0.00257852
        5431    -4.99124    -5.05542  0.00257807
        5432    -4.99227    -5.05541  0.00257762
        5433      -4.993    -5.05539  0.00257718
        5434    -4.99434    -5.05538  0.00257673
        5435    -4.99582    -5.05537  0.00257627
        5436    -4.99715    -5.05536  0.00257582
        5437    -4.99818    -5.05535  0.00257537
        5438    -4.99936    -5.05534  0.00257492
        5439    -5.00024    -5.05533  0.00257446
        5440    -5.00127    -5.05532  0.00257401
        5441     -5.0026    -5.05531  0.00257356
        5442    -5.00379     -5.0553   0.0025731
        5443    -5.00438    -5.05529  0.00257264
        5444    -5.00572    -5.05528  0.00257219
        5445    -5.00707    -5.05527  0.00257173
        5446    -5.00813    -5.05526  0.00257127
        5447    -5.00918    -5.05526  0.00257081
        5448     -5.0104    -5.05525  0.00257036
        5449    -5.01162    -5.05524   0.0025699
        5450      -5.013    -5.05523  0.00256944
        5451    -5.01423    -5.05522  0.00256898
        5452    -5.01547    -5.05522  0.00256852
        5453    -5.01672    -5.05521  0.00256805
        5454    -5.01812     -5.0552  0.00256759
        5455    -5.01938     -5.0552  0.00256713
        5456    -5.02064    -5.05519  0.00256667
        5457    -5.02221    -5.05518   0.0025662
        5458    -5.02378    -5.05518  0.00256574
        5459     -5.0252    -5.05517  0.00256528
        5460    -5.02633    -5.05517  0.00256481
        5461     -5.0279    -5.05516  0.00256435
        5462    -5.02902    -5.05516  0.00256388
        5463    -5.03029    -5.05515  0.00256342
        5464    -5.03171    -5.05515  0.00256295
        5465    -5.03267    -5.05515  0.00256249
        5466    -5.03422    -5.05514  0.00256202
        5467    -5.03562    -5.05514  0.00256155
        5468     -5.0367    -5.05513  0.00256109
        5469    -5.03777    -5.05513  0.00256062
        5470    -5.03883    -5.05513  0.00256015
        5471    -5.04002    -5.05513  0.00255969
        5472    -5.04134    -5.05512  0.00255922
        5473    -5.04249    -5.05512  0.00255875
        5474    -5.04347    -5.05512  0.00255829
        5475    -5.04443    -5.05512  0.00255782
        5476    -5.04551    -5.05512  0.00255736
        5477    -5.04671    -5.05511  0.00255689
        5478    -5.04788    -5.05511  0.00255642
        5479    -5.04887    -5.05511  0.00255596
        5480    -5.04983    -5.05511  0.00255549
        5481    -5.05106    -5.05511  0.00255502
        5482    -5.05179    -5.05511  0.00255456
        5483    -5.05279    -5.05511  0.00255409
        5484    -5.05376    -5.05511  0.00255363
        5485    -5.05438    -5.05511  0.00255316
        5486    -5.05527    -5.05511   0.0025527
        5487    -5.05612    -5.05511  0.00255223
        5488    -5.05678    -5.05511  0.00255176
        5489    -5.05739    -5.05511   0.0025513
        5490    -5.05813    -5.05511  0.00255084
        5491    -5.05897    -5.05511  0.00255037
        5492    -5.05932    -5.05511  0.00254991
        5493    -5.05964    -5.05511  0.00254944
        5494    -5.05978    -5.05511  0.00254898
        5495    -5.06048    -5.05511  0.00254852
        5496     -5.0607    -5.05511  0.00254805
        5497     -5.0609    -5.05512  0.00254759
        5498    -5.06092    -5.05512  0.00254713
        5499    -5.06136    -5.05512  0.00254666
        5500    -5.06194    -5.05512   0.0025462
        5501    -5.06205    -5.05512  0.00254574
        5502     -5.0623    -5.05512  0.00254527
        5503    -5.06269    -5.05512  0.00254481
        5504    -5.06292    -5.05512  0.00254435
        5505     -5.0633    -5.05513  0.00254389
        5506    -5.06338    -5.05513  0.00254343
        5507    -5.06377    -5.05513  0.00254297
        5508    -5.06371    -5.05513   0.0025425
        5509    -5.06412    -5.05513  0.00254204
        5510     -5.0644    -5.05513  0.00254158
        5511     -5.0644    -5.05514  0.00254112
        5512    -5.06487    -5.05514  0.00254066
        5513    -5.06523    -5.05514   0.0025402
        5514    -5.06547    -5.05514  0.00253974
        5515    -5.06529    -5.05514  0.00253928
        5516    -5.06606    -5.05514  0.00253882
        5517    -5.06657    -5.05515  0.00253836
        5518    -5.06742    -5.05515   0.0025379
        5519    -5.06772    -5.05515  0.00253744
        5520    -5.06838    -5.05515  0.00253699
        5521    -5.06939    -5.05516  0.00253653
        5522    -5.07015    -5.05516  0.00253607
        5523    -5.07096    -5.05516  0.00253561
        5524    -5.07213    -5.05516  0.00253516
        5525    -5.07276    -5.05517   0.0025347
        5526    -5.07404    -5.05517  0.00253424
        5527    -5.07478    -5.05518  0.00253379
        5528    -5.07557    -5.05518  0.00253333
        5529    -5.07717    -5.05518  0.00253288
        5530    -5.07851    -5.05519  0.00253242
        5531    -5.08006    -5.05519  0.00253197
        5532    -5.08136     -5.0552  0.00253151
        5533     -5.0827     -5.0552  0.00253106
        5534    -5.08392    -5.05521  0.00253061
        5535    -5.08504    -5.05521  0.00253016
        5536    -5.08649    -5.05522  0.00252971
        5537    -5.08813    -5.05522  0.00252926
        5538    -5.08979    -5.05523  0.00252881
        5539    -5.09148    -5.05524  0.00252836
        5540    -5.09304    -5.05524  0.00252791
        5541    -5.09477    -5.05525  0.00252747
        5542     -5.0965    -5.05526  0.00252702
        5543    -5.09779    -5.05527  0.00252658
        5544    -5.09923    -5.05527  0.00252613
        5545    -5.10068    -5.05528  0.00252569
        5546    -5.10226    -5.05529  0.00252525
        5547    -5.10369     -5.0553  0.00252481
        5548     -5.1054    -5.05531  0.00252437
        5549    -5.10694    -5.05532  0.00252393
        5550    -5.10831    -5.05533   0.0025235
        5551    -5.10981    -5.05534  0.00252306
        5552    -5.11158    -5.05535  0.00252263
        5553    -5.11301    -5.05536  0.00252219
        5554    -5.11456    -5.05537  0.00252176
        5555    -5.11606    -5.05538  0.00252133
        5556    -5.11768    -5.05539   0.0025209
        5557     -5.1188     -5.0554  0.00252048
        5558    -5.12017    -5.05541  0.00252005
        5559    -5.12164    -5.05542  0.00251962
        5560    -5.12276    -5.05544   0.0025192
        5561    -5.12352    -5.05545  0.00251878
        5562    -5.12422    -5.05546  0.00251835
        5563    -5.12532    -5.05547  0.00251793
        5564    -5.12651    -5.05549  0.00251751
        5565    -5.12763     -5.0555  0.00251709
        5566    -5.12839    -5.05551  0.00251668
        5567    -5.12894    -5.05553  0.00251626
        5568    -5.12942    -5.05554  0.00251584
        5569    -5.12998    -5.05555  0.00251542
        5570    -5.12987    -5.05557  0.00251501
        5571    -5.13031    -5.05558  0.00251459
        5572    -5.13097    -5.05559  0.00251418
        5573    -5.13127    -5.05561  0.00251376
        5574    -5.13164    -5.05562  0.00251335
        5575    -5.13165    -5.05563  0.00251294
        5576    -5.13189    -5.05565  0.00251252
        5577    -5.13207    -5.05566  0.00251211
        5578    -5.13187    -5.05567   0.0025117
        5579    -5.13175    -5.05569  0.00251128
        5580    -5.13187     -5.0557  0.00251087
        5581    -5.13162    -5.05572  0.00251046
        5582     -5.1313    -5.05573  0.00251004
        5583    -5.13121    -5.05574  0.00250963
        5584    -5.13091    -5.05576  0.00250922
        5585    -5.13054    -5.05577   0.0025088
        5586     -5.1298    -5.05578  0.00250839
        5587    -5.12899     -5.0558  0.00250797
        5588    -5.12842    -5.05581  0.00250756
        5589    -5.12748    -5.05582  0.00250714
        5590    -5.12693    -5.05583  0.00250673
        5591    -5.12586    -5.05585  0.00250631
        5592    -5.12533    -5.05586  0.00250589
        5593    -5.12413    -5.05587  0.00250547
        5594    -5.12257    -5.05588  0.00250506
        5595    -5.12139     -5.0559  0.00250463
        5596    -5.12016    -5.05591  0.00250421
        5597    -5.11901    -5.05592  0.00250379
        5598     -5.1175    -5.05593  0.00250337
        5599    -5.11623    -5.05594  0.00250294
        5600    -5.11505    -5.05595  0.00250252
        5601     -5.1132    -5.05596  0.00250209
        5602    -5.11129    -5.05597  0.00250167
        5603    -5.10978    -5.05598  0.00250124
        5604     -5.1079    -5.05599  0.00250081
        5605    -5.10612      -5.056  0.00250038
        5606    -5.10458    -5.05601  0.00249995
        5607    -5.10252    -5.05602  0.00249952
        5608    -5.10041    -5.05602  0.00249908
        5609    -5.09839    -5.05603  0.00249865
        5610    -5.09616    -5.05604  0.00249821
        5611    -5.09387    -5.05604  0.00249778
        5612    -5.09182    -5.05605  0.00249734
        5613    -5.08927    -5.05606   0.0024969
        5614    -5.08696    -5.05606  0.00249646
        5615    -5.08445    -5.05607  0.00249602
        5616    -5.08233    -5.05607  0.00249558
        5617    -5.08016    -5.05608  0.00249514
        5618    -5.07733    -5.05608   0.0024947
        5619     -5.0746    -5.05608  0.00249426
        5620    -5.07182    -5.05609  0.00249382
        5621    -5.06943    -5.05609  0.00249338
        5622    -5.06654    -5.05609  0.00249293
        5623     -5.0636    -5.05609  0.00249249
        5624    -5.06077    -5.05609  0.00249205
        5625    -5.05773    -5.05609   0.0024916
        5626    -5.05464    -5.05609  0.00249116
        5627    -5.05166    -5.05609  0.00249072
        5628    -5.04863    -5.05609  0.00249028
        5629    -5.04541    -5.05609  0.00248983
        5630     -5.0423    -5.05609  0.00248939
        5631    -5.03929    -5.05608  0.00248895
        5632    -5.03624    -5.05608  0.00248851
        5633      -5.033    -5.05608  0.00248808
        5634    -5.02973    -5.05607  0.00248764
        5635    -5.02702    -5.05607   0.0024872
        5636    -5.02367    -5.05606  0.00248677
        5637    -5.02029    -5.05605  0.00248633
        5638    -5.01704    -5.05605   0.0024859
        5639     -5.0133    -5.05604  0.00248547
        5640    -5.00998    -5.05603  0.00248505
        5641     -5.0065    -5.05602  0.00248462
        5642    -5.00284    -5.05601   0.0024842
        5643    -4.99931      -5.056  0.00248378
        5644    -4.99561    -5.05599  0.00248336
        5645     -4.9919    -5.05598  0.00248295
        5646    -4.98833    -5.05597  0.00248254
        5647    -4.98459    -5.05596  0.00248213
        5648      -4.981    -5.05594  0.00248173
        5649    -4.97741    -5.05593  0.00248133
        5650    -4.97382    -5.05591  0.00248093
        5651    -4.97023     -5.0559  0.00248054
        5652    -4.96665    -5.05588  0.00248015
        5653    -4.96307    -5.05587  0.00247976
        5654    -4.95951    -5.05585  0.00247938
        5655     -4.9558    -5.05583  0.00247901
        5656    -4.95197    -5.05581  0.00247864
        5657    -4.94816    -5.05579  0.00247827
        5658    -4.94467    -5.05578  0.00247791
        5659    -4.94137    -5.05575  0.00247756
        5660     -4.9378    -5.05573  0.00247721
        5661    -4.93456    -5.05571  0.00247686
        5662    -4.93152    -5.05569  0.00247652
        5663    -4.92806    -5.05567  0.00247619
        5664    -4.92495    -5.05565  0.00247586
        5665     -4.9219    -5.05562  0.00247553
        5666     -4.9186     -5.0556  0.00247521
        5667    -4.91581    -5.05557   0.0024749
        5668    -4.91277    -5.05555  0.00247459
        5669    -4.90981    -5.05552  0.00247429
        5670    -4.90706     -5.0555  0.00247399
        5671    -4.90408    -5.05547   0.0024737
        5672    -4.90133    -5.05544  0.00247341
        5673    -4.89851    -5.05541  0.00247313
        5674    -4.89592    -5.05539  0.00247285
        5675    -4.89357    -5.05536  0.00247258
        5676    -4.89146    -5.05533  0.00247232
        5677    -4.88928     -5.0553  0.00247205
        5678    -4.88736    -5.05527  0.00247179
        5679    -4.88522    -5.05524  0.00247154
        5680    -4.88334    -5.05521  0.00247129
        5681    -4.88126    -5.05518  0.00247105
        5682    -4.87974    -5.05515   0.0024708
        5683    -4.87772    -5.05512  0.00247057
        5684    -4.87671    -5.05509  0.00247033
        5685    -4.87521    -5.05505   0.0024701
        5686    -4.87382    -5.05502  0.00246987
        5687    -4.87239    -5.05499  0.00246964
        5688    -4.87138    -5.05496  0.00246942
        5689    -4.86988    -5.05492   0.0024692
        5690     -4.8691    -5.05489  0.00246898
        5691    -4.86844    -5.05486  0.00246877
        5692    -4.86804    -5.05483  0.00246855
        5693    -4.86761    -5.05479  0.00246834
        5694    -4.86745    -5.05476  0.00246812
        5695    -4.86695    -5.05473  0.00246791
        5696    -4.86657    -5.05469   0.0024677
        5697    -4.86631    -5.05466  0.00246749
        5698    -4.86677    -5.05463  0.00246727
        5699    -4.86689     -5.0546  0.00246706
        5700    -4.86728    -5.05456  0.00246685
        5701    -4.86777    -5.05453  0.00246663
        5702    -4.86823     -5.0545  0.00246642
        5703    -4.86895    -5.05447   0.0024662
        5704    -4.86993    -5.05443  0.00246598
        5705    -4.87041     -5.0544  0.00246576
        5706     -4.8713    -5.05437  0.00246553
        5707    -4.87228    -5.05434  0.00246531
        5708    -4.87307     -5.0543  0.00246508
        5709     -4.8741    -5.05427  0.00246485
        5710    -4.87507    -5.05424  0.00246462
        5711    -4.87644    -5.05421  0.00246438
        5712    -4.87774    -5.05418  0.00246415
        5713    -4.87973    -5.05415   0.0024639
        5714    -4.88104    -5.05412  0.00246366
        5715    -4.88274    -5.05409  0.00246341
        5716    -4.88481    -5.05406  0.00246316
        5717    -4.88664    -5.05403   0.0024629
        5718    -4.88839      -5.054  0.00246264
        5719    -4.89021    -5.05397  0.00246238
        5720    -4.89193    -5.05394  0.00246211
        5721      -4.894    -5.05392  0.00246184
        5722    -4.89567    -5.05389  0.00246156
        5723    -4.89754    -5.05386  0.00246128
        5724     -4.8996    -5.05383    0.002461
        5725    -4.90139    -5.05381  0.00246071
        5726    -4.90368    -5.05378  0.00246042
        5727    -4.90568    -5.05376  0.00246013
        5728    -4.90817    -5.05373  0.00245983
        5729    -4.91037    -5.05371  0.00245953
        5730    -4.91304    -5.05368  0.00245922
        5731    -4.91542    -5.05366  0.00245891
        5732    -4.91766    -5.05363   0.0024586
        5733     -4.9202    -5.05361  0.00245828
        5734    -4.92214    -5.05359  0.00245796
        5735    -4.92453    -5.05356  0.00245763
        5736    -4.92675    -5.05354   0.0024573
        5737    -4.92912    -5.05352  0.00245697
        5738    -4.93162     -5.0535  0.00245663
        5739    -4.93411    -5.05348  0.00245629
        5740    -4.93657    -5.05346  0.00245595
        5741    -4.93886    -5.05344   0.0024556
        5742    -4.94112    -5.05342  0.00245525
        5743    -4.94305     -5.0534   0.0024549
        5744     -4.9451    -5.05338  0.00245455
        5745    -4.94726    -5.05336  0.00245419
        5746    -4.94954    -5.05334  0.00245383
        5747    -4.95163    -5.05333  0.00245347
        5748    -4.95368    -5.05331   0.0024531
        5749    -4.95553    -5.05329  0.00245273
        5750    -4.95749    -5.05327  0.00245236
        5751     -4.9597    -5.05326  0.00245199
        5752    -4.96141    -5.05324  0.00245162
        5753    -4.96292    -5.05323  0.00245124
        5754    -4.96469    -5.05321  0.00245086
        5755    -4.96655     -5.0532  0.00245048
        5756    -4.96822    -5.05318   0.0024501
        5757    -4.96983    -5.05317  0.00244972
        5758    -4.97168    -5.05315  0.00244933
        5759    -4.97334    -5.05314  0.00244895
        5760    -4.97509    -5.05313  0.00244856
        5761    -4.97679    -5.05311  0.00244817
        5762    -4.97783     -5.0531  0.00244778
        5763    -4.97897    -5.05309  0.00244739
        5764    -4.98005    -5.05307    0.002447
        5765    -4.98169    -5.05306   0.0024466
        5766    -4.98236    -5.05305  0.00244621
        5767    -4.98374    -5.05304  0.00244582
        5768    -4.98446    -5.05303  0.00244542
        5769    -4.98543    -5.05301  0.00244503
        5770    -4.98619      -5.053  0.00244463
        5771    -4.98661    -5.05299  0.00244423
        5772    -4.98727    -5.05298  0.00244384
        5773    -4.98803    -5.05297  0.00244344
        5774    -4.98905    -5.05296  0.00244304
        5775    -4.98956    -5.05295  0.00244264
        5776    -4.99033    -5.05294  0.00244224
        5777     -4.9906    -5.05292  0.00244184
        5778    -4.99157    -5.05291  0.00244144
        5779     -4.9922     -5.0529  0.00244104
        5780    -4.99263    -5.05289  0.00244064
        5781    -4.99302    -5.05288  0.00244024
        5782    -4.99321    -5.05287  0.00243984
        5783    -4.99335    -5.05286  0.00243944
        5784    -4.99376    -5.05285  0.00243904
        5785    -4.99398    -5.05284  0.00243864
        5786    -4.99415    -5.05283  0.00243824
        5787    -4.99429    -5.05282  0.00243784
        5788    -4.99438    -5.05281  0.00243744
        5789    -4.99459     -5.0528  0.00243704
        5790    -4.99462    -5.05279  0.00243664
        5791    -4.99476    -5.05278  0.00243624
        5792    -4.99486    -5.05277  0.00243584
        5793    -4.99478    -5.05276  0.00243544
        5794    -4.99453    -5.05275  0.00243504
        5795    -4.99454    -5.05274  0.00243464
        5796    -4.99407    -5.05273  0.00243424
        5797    -4.99388    -5.05272  0.00243384
        5798    -4.99367    -5.05271  0.00243345
        5799    -4.99313     -5.0527  0.00243305
        5800    -4.99257    -5.05269  0.00243265
        5801    -4.99229    -5.05268  0.00243225
        5802    -4.99215    -5.05267  0.00243186
        5803      -4.992    -5.05266  0.00243146
        5804    -4.99168    -5.05265  0.00243106
        5805     -4.9915    -5.05264  0.00243067
        5806      -4.991    -5.05263  0.00243027
        5807    -4.99066    -5.05262  0.00242988
        5808    -4.99031    -5.05261  0.00242948
        5809    -4.99026    -5.05259  0.00242909
        5810    -4.99006    -5.05258  0.00242869
        5811    -4.98987    -5.05257   0.0024283
        5812    -4.98923    -5.05256  0.00242791
        5813    -4.98935    -5.05255  0.00242751
        5814    -4.98903    -5.05254  0.00242712
        5815    -4.98888    -5.05253  0.00242673
        5816    -4.98874    -5.05252  0.00242634
        5817    -4.98832    -5.05251  0.00242594
        5818    -4.98762     -5.0525  0.00242555
        5819    -4.98709    -5.05248  0.00242516
        5820    -4.98673    -5.05247  0.00242477
        5821    -4.98641    -5.05246  0.00242438
        5822    -4.98611    -5.05245  0.00242399
        5823    -4.98599    -5.05244   0.0024236
        5824     -4.9859    -5.05243  0.00242321
        5825      -4.986    -5.05242  0.00242282
        5826    -4.98612    -5.05241  0.00242243
        5827    -4.98613    -5.05239  0.00242205
        5828    -4.98632    -5.05238  0.00242166
        5829    -4.98669    -5.05237  0.00242127
        5830    -4.98725    -5.05236  0.00242088
        5831    -4.98724    -5.05235  0.00242049
        5832    -4.98741    -5.05234   0.0024201
        5833    -4.98761    -5.05233  0.00241971
        5834    -4.98768    -5.05232  0.00241932
        5835    -4.98809     -5.0523  0.00241893
        5836    -4.98837    -5.05229  0.00241854
        5837    -4.98867    -5.05228  0.00241815
        5838    -4.98914    -5.05227  0.00241776
        5839    -4.98963    -5.05226  0.00241737
        5840    -4.98998    -5.05225  0.00241698
        5841     -4.9905    -5.05224  0.00241659
        5842    -4.99087    -5.05223   0.0024162
        5843     -4.9911    -5.05222  0.00241581
        5844    -4.99163    -5.05221  0.00241542
        5845    -4.99171     -5.0522  0.00241503
        5846    -4.99194    -5.05219  0.00241463
        5847    -4.99215    -5.05218  0.00241424
        5848    -4.99251    -5.05217  0.00241385
        5849    -4.99286    -5.05216  0.00241346
        5850    -4.99348    -5.05215  0.00241307
        5851    -4.99364    -5.05214  0.00241268
        5852    -4.99377    -5.05213  0.00241229
        5853    -4.99386    -5.05212  0.00241189
        5854    -4.99408    -5.05211   0.0024115
        5855    -4.99442     -5.0521  0.00241111
        5856    -4.99457    -5.05209  0.00241072
        5857    -4.99513    -5.05208  0.00241033
        5858     -4.9952    -5.05207  0.00240994
        5859    -4.99538    -5.05206  0.00240954
        5860    -4.99566    -5.05205  0.00240915
        5861    -4.99545    -5.05204  0.00240876
        5862    -4.99548    -5.05203  0.00240837
        5863    -4.99547    -5.05202  0.00240798
        5864    -4.99601    -5.05201  0.00240758
        5865    -4.99575      -5.052  0.00240719
        5866    -4.99528    -5.05199   0.0024068
        5867    -4.99492    -5.05198  0.00240641
        5868     -4.9948    -5.05197  0.00240602
        5869    -4.99418    -5.05196  0.00240563
        5870    -4.99351    -5.05195  0.00240524
        5871    -4.99309    -5.05194  0.00240485
        5872    -4.99232    -5.05193  0.00240447
        5873     -4.9915    -5.05192  0.00240408
        5874    -4.99079    -5.05191  0.00240369
        5875    -4.99018     -5.0519  0.00240331
        5876    -4.98939    -5.05189  0.00240292
        5877    -4.98839    -5.05188  0.00240254
        5878    -4.98706    -5.05187  0.00240215
        5879    -4.98585    -5.05186  0.00240177
        5880     -4.9849    -5.05185  0.00240139
        5881    -4.98407    -5.05183  0.00240101
        5882    -4.98321    -5.05182  0.00240063
        5883    -4.98218    -5.05181  0.00240025
        5884    -4.98067     -5.0518  0.00239987
        5885    -4.97975    -5.05179  0.00239949
        5886    -4.97851    -5.05177  0.00239912
        5887    -4.97757    -5.05176  0.00239874
        5888    -4.97646    -5.05175  0.00239837
        5889    -4.97565    -5.05174    0.002398
        5890    -4.97484    -5.05172  0.00239763
        5891    -4.97343    -5.05171  0.00239726
        5892    -4.97233     -5.0517  0.00239689
        5893    -4.97124    -5.05168  0.00239652
        5894    -4.97047    -5.05167  0.00239615
        5895    -4.96927    -5.05165  0.00239579
        5896    -4.96793    -5.05164  0.00239542
        5897    -4.96693    -5.05163  0.00239506
        5898    -4.96582    -5.05161   0.0023947
        5899    -4.96488     -5.0516  0.00239434
        5900    -4.96384    -5.05158  0.00239398
        5901     -4.9633    -5.05157  0.00239362
        5902    -4.96251    -5.05155  0.00239326
        5903    -4.96176    -5.05154   0.0023929
        5904    -4.96108    -5.05152  0.00239255
        5905    -4.96045    -5.05151  0.00239219
        5906    -4.95974    -5.05149  0.00239184
        5907    -4.95895    -5.05147  0.00239148
        5908    -4.95868    -5.05146  0.00239113
        5909    -4.95833    -5.05144  0.00239078
        5910    -4.95837    -5.05143  0.00239043
        5911    -4.95818    -5.05141  0.00239007
        5912    -4.95837     -5.0514  0.00238972
        5913    -4.95805    -5.05138  0.00238937
        5914    -4.95811    -5.05136  0.00238902
        5915    -4.95826    -5.05135  0.00238866
        5916    -4.95789    -5.05133  0.00238831
        5917    -4.95837    -5.05132  0.00238796
        5918    -4.95863     -5.0513  0.00238761
        5919    -4.95928    -5.05129  0.00238726
        5920    -4.96003    -5.05127   0.0023869
        5921    -4.96055    -5.05125  0.00238655
        5922    -4.96147    -5.05124  0.00238619
        5923    -4.96246    -5.05122  0.00238584
        5924    -4.96279    -5.05121  0.00238548
        5925    -4.96394     -5.0512  0.00238512
        5926    -4.96503    -5.05118  0.00238477
        5927    -4.96603    -5.05117  0.00238441
        5928    -4.96725    -5.05115  0.00238405
        5929    -4.96838    -5.05114  0.00238369
        5930    -4.96987    -5.05112  0.00238332
        5931    -4.97096    -5.05111  0.00238296
        5932    -4.97226     -5.0511   0.0023826
        5933    -4.97405    -5.05108  0.00238223
        5934    -4.97572    -5.05107  0.00238186
        5935    -4.97713    -5.05106  0.00238149
        5936    -4.97887    -5.05105  0.00238112
        5937    -4.98047    -5.05104  0.00238075
        5938    -4.98224    -5.05102  0.00238038
        5939    -4.98432    -5.05101     0.00238
        5940    -4.98579      -5.051  0.00237963
        5941    -4.98772    -5.05099  0.00237925
        5942    -4.98933    -5.05098  0.00237887
        5943    -4.99033    -5.05097   0.0023785
        5944    -4.99175    -5.05096  0.00237812
        5945    -4.99346    -5.05095  0.00237774
        5946    -4.99497    -5.05094  0.00237736
        5947    -4.99645    -5.05093  0.00237697
        5948    -4.99759    -5.05092  0.00237659
        5949    -4.99868    -5.05091  0.00237621
        5950    -4.99956    -5.05091  0.00237582
        5951      -5.001     -5.0509  0.00237544
        5952    -5.00223    -5.05089  0.00237505
        5953    -5.00355    -5.05088  0.00237467
        5954    -5.00465    -5.05087  0.00237428
        5955    -5.00554    -5.05087   0.0023739
        5956    -5.00666    -5.05086  0.00237351
        5957    -5.00741    -5.05085  0.00237312
        5958    -5.00809    -5.05084  0.00237273
        5959    -5.00915    -5.05084  0.00237235
        5960    -5.00998    -5.05083  0.00237196
        5961    -5.01059    -5.05082  0.00237157
        5962    -5.01113    -5.05082  0.00237118
        5963     -5.0116    -5.05081  0.00237079
