#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1311    -6.70633    -6.69381  0.00273814
        1312     -6.7074    -6.69382  0.00273607
        1313    -6.68528    -6.69381  0.00273399
        1314     -6.5309    -6.69369  0.00273472
        1315    -6.55771    -6.69358   0.0027346
        1316     -6.6813    -6.69357  0.00273254
        1317    -6.61294    -6.69351  0.00273115
        1318    -6.62687    -6.69346  0.00272954
        1319    -6.61471     -6.6934  0.00272813
        1320    -6.59718    -6.69333  0.00272703
        1321    -6.56874    -6.69323   0.0027266
        1322    -6.53187    -6.69311  0.00272727
        1323      -6.639    -6.69307  0.00272551
        1324    -6.66569    -6.69305  0.00272353
        1325    -6.59836    -6.69298  0.00272241
        1326    -6.61257    -6.69292  0.00272104
        1327    -6.62517    -6.69287  0.00271946
        1328     -6.6298    -6.69282  0.00271783
        1329    -6.67014     -6.6928  0.00271584
        1330    -6.67232    -6.69279  0.00271384
        1331    -6.67493    -6.69277  0.00271184
        1332    -6.67783    -6.69276  0.00270982
        1333    -6.69238    -6.69276  0.00270779
        1334    -6.73395    -6.69279  0.00270594
        1335    -6.75095    -6.69284  0.00270426
        1336    -6.73412    -6.69287  0.00270241
        1337    -6.70305    -6.69288   0.0027004
        1338    -6.67648    -6.69286  0.00269841
        1339    -6.75957    -6.69291  0.00269686
        1340    -6.70107    -6.69292  0.00269485
        1341    -6.72858    -6.69295  0.00269297
        1342    -6.66109    -6.69292  0.00269107
        1343    -6.69471    -6.69292  0.00268907
        1344    -6.69886    -6.69293  0.00268707
        1345      -6.593    -6.69285   0.0026861
        1346    -6.61346    -6.69279  0.00268475
        1347    -6.74967    -6.69284  0.00268309
        1348    -6.74896    -6.69288  0.00268142
        1349    -6.65734    -6.69285  0.00267956
        1350    -6.69093    -6.69285  0.00267758
        1351    -6.74974    -6.69289  0.00267593
        1352    -6.72136    -6.69291  0.00267403
        1353    -6.76506    -6.69297  0.00267259
        1354    -6.74295      -6.693  0.00267087
        1355    -6.64894    -6.69297   0.0026691
        1356    -6.58937    -6.69289  0.00266822
        1357    -6.63109    -6.69285  0.00266664
        1358    -6.57516    -6.69276  0.00266609
        1359    -6.51974    -6.69264  0.00266716
        1360    -6.52268    -6.69251  0.00266813
        1361     -6.5314    -6.69239  0.00266879
        1362    -6.56064     -6.6923  0.00266859
        1363    -6.61828    -6.69224  0.00266718
        1364    -6.67226    -6.69223  0.00266526
        1365    -6.67141    -6.69221  0.00266336
        1366    -6.70912    -6.69222  0.00266143
        1367    -6.67134    -6.69221  0.00265953
        1368    -6.67687     -6.6922  0.00265761
        1369    -6.73225    -6.69223  0.00265583
        1370    -6.73516    -6.69226  0.00265408
        1371    -6.73517    -6.69229  0.00265233
        1372    -6.75348    -6.69233  0.00265077
        1373    -6.72521    -6.69236  0.00264895
        1374    -6.73418    -6.69239  0.00264719
        1375    -6.66462    -6.69237  0.00264534
        1376    -6.73967     -6.6924  0.00264364
        1377    -6.70863    -6.69241  0.00264175
        1378    -6.71685    -6.69243  0.00263989
        1379    -6.63787    -6.69239  0.00263828
        1380    -6.73243    -6.69242  0.00263652
        1381    -6.74155    -6.69246  0.00263485
        1382    -6.79311    -6.69253  0.00263395
        1383    -6.74791    -6.69257  0.00263235
        1384    -6.76215    -6.69262  0.00263093
        1385    -6.75118    -6.69266  0.00262937
        1386    -6.77748    -6.69272  0.00262819
        1387    -6.73918    -6.69276  0.00262651
        1388    -6.78276    -6.69282  0.00262541
        1389    -6.75922    -6.69287  0.00262396
        1390    -6.72681    -6.69289  0.00262218
        1391    -6.72218    -6.69291  0.00262038
        1392    -6.77212    -6.69297  0.00261912
        1393    -6.77466    -6.69303   0.0026179
        1394    -6.68566    -6.69303  0.00261602
        1395    -6.66455      -6.693  0.00261423
        1396    -6.67372    -6.69299  0.00261239
        1397    -6.68758    -6.69299  0.00261052
        1398    -6.60781    -6.69293  0.00260937
        1399    -6.64776    -6.69289   0.0026077
        1400    -6.60352    -6.69283  0.00260662
        1401    -6.52131    -6.69271  0.00260763
        1402    -6.59311    -6.69264  0.00260674
        1403    -6.60949    -6.69258  0.00260556
        1404     -6.5434    -6.69247  0.00260587
        1405    -6.47316    -6.69231  0.00260868
        1406    -6.46965    -6.69216  0.00261163
        1407      -6.536    -6.69205  0.00261213
        1408    -6.60583    -6.69198  0.00261099
        1409    -6.54142    -6.69188  0.00261133
        1410    -6.52564    -6.69176  0.00261213
        1411    -6.62393    -6.69171  0.00261073
        1412    -6.59053    -6.69164  0.00260986
        1413    -6.57567    -6.69156   0.0026093
        1414    -6.61467     -6.6915  0.00260802
        1415    -6.64979    -6.69147  0.00260635
        1416    -6.62623    -6.69143  0.00260491
        1417    -6.64258    -6.69139   0.0026033
        1418    -6.59301    -6.69132  0.00260239
        1419    -6.61199    -6.69127  0.00260116
        1420    -6.67583    -6.69126  0.00259935
        1421    -6.67675    -6.69125  0.00259754
        1422    -6.69718    -6.69125  0.00259572
        1423      -6.713    -6.69127  0.00259394
        1424    -6.72333    -6.69129  0.00259221
        1425    -6.77987    -6.69135  0.00259114
        1426    -6.78572    -6.69142  0.00259017
        1427    -6.75016    -6.69146  0.00258868
        1428    -6.75971    -6.69151  0.00258731
        1429    -6.73455    -6.69154  0.00258567
        1430    -6.60232    -6.69147  0.00258462
        1431    -6.60001    -6.69141   0.0025836
        1432     -6.5705    -6.69133  0.00258318
        1433    -6.54444    -6.69122  0.00258341
        1434    -6.66149     -6.6912  0.00258169
        1435    -6.73878    -6.69124   0.0025801
        1436    -6.77872     -6.6913  0.00257903
        1437    -6.80832    -6.69138  0.00257852
        1438    -6.80352    -6.69146   0.0025779
        1439    -6.86002    -6.69157  0.00257877
        1440    -6.76447    -6.69162  0.00257748
        1441    -6.67207    -6.69161  0.00257572
        1442    -6.74631    -6.69165  0.00257422
        1443    -6.74085    -6.69168  0.00257266
        1444    -6.66813    -6.69167  0.00257093
        1445    -6.69532    -6.69167  0.00256915
        1446    -6.70734    -6.69168   0.0025674
        1447    -6.67785    -6.69167  0.00256564
        1448    -6.59465     -6.6916  0.00256474
        1449    -6.68365     -6.6916  0.00256298
        1450    -6.65404    -6.69157  0.00256134
        1451    -6.68429    -6.69157  0.00255958
        1452     -6.6974    -6.69157  0.00255782
        1453    -6.74876    -6.69161  0.00255636
        1454      -6.802    -6.69169  0.00255573
        1455    -6.68017    -6.69168  0.00255399
        1456    -6.70144    -6.69168  0.00255224
        1457    -6.69575    -6.69169  0.00255049
        1458     -6.6375    -6.69165  0.00254902
        1459    -6.65908    -6.69163  0.00254737
        1460    -6.61869    -6.69158  0.00254611
        1461    -6.63472    -6.69154  0.00254467
        1462    -6.72553    -6.69156  0.00254303
        1463    -6.72984    -6.69159  0.00254143
        1464    -6.64221    -6.69155  0.00253992
        1465    -6.64745    -6.69152  0.00253836
        1466    -6.66994    -6.69151  0.00253667
        1467     -6.6606    -6.69149  0.00253503
        1468    -6.69591    -6.69149   0.0025333
        1469    -6.62112    -6.69144  0.00253203
        1470    -6.63071     -6.6914  0.00253065
        1471    -6.63624    -6.69136  0.00252921
        1472    -6.56949    -6.69128  0.00252884
        1473    -6.55381    -6.69119  0.00252885
        1474    -6.59731    -6.69112  0.00252793
        1475    -6.67533    -6.69111  0.00252624
        1476    -6.70616    -6.69112  0.00252455
        1477    -6.69497    -6.69113  0.00252284
        1478    -6.68393    -6.69112  0.00252114
        1479    -6.69338    -6.69112  0.00251944
        1480    -6.61667    -6.69107  0.00251824
        1481    -6.58713      -6.691  0.00251751
        1482    -6.61029    -6.69095   0.0025164
        1483    -6.70481    -6.69096  0.00251472
        1484    -6.65284    -6.69093  0.00251316
        1485    -6.72647    -6.69096  0.00251158
        1486    -6.68629    -6.69095  0.00250989
        1487     -6.7153    -6.69097  0.00250826
        1488    -6.70884    -6.69098   0.0025066
        1489    -6.67805    -6.69097  0.00250493
        1490    -6.70183    -6.69098  0.00250326
        1491    -6.70225    -6.69099   0.0025016
        1492    -6.78635    -6.69105  0.00250074
        1493    -6.81346    -6.69113   0.0025004
        1494    -6.71483    -6.69115  0.00249878
        1495    -6.69329    -6.69115  0.00249711
        1496    -6.70244    -6.69116  0.00249545
        1497    -6.70877    -6.69117  0.00249381
        1498    -6.69857    -6.69118  0.00249215
        1499    -6.70788    -6.69119  0.00249052
        1500    -6.71186     -6.6912  0.00248889
        1501    -6.77053    -6.69125   0.0024878
        1502    -6.74937    -6.69129  0.00248644
        1503    -6.70937     -6.6913  0.00248482
        1504      -6.754    -6.69135  0.00248351
        1505    -6.81453    -6.69143  0.00248321
        1506    -6.70727    -6.69144  0.00248159
        1507    -6.71861    -6.69146     0.00248
        1508    -6.64139    -6.69142  0.00247858
        1509    -6.73523    -6.69145  0.00247711
        1510     -6.6464    -6.69142  0.00247565
        1511    -6.68256    -6.69142  0.00247402
        1512    -6.62506    -6.69137  0.00247277
        1513    -6.63153    -6.69133  0.00247145
        1514    -6.58817    -6.69126  0.00247076
        1515     -6.5405    -6.69116  0.00247113
        1516    -6.63378    -6.69113  0.00246979
        1517    -6.62695    -6.69108  0.00246852
        1518    -6.67091    -6.69107  0.00246693
        1519    -6.63221    -6.69103  0.00246561
        1520    -6.60457    -6.69098  0.00246465
        1521    -6.57772     -6.6909  0.00246415
        1522    -6.47004    -6.69076   0.0024668
        1523    -6.44678     -6.6906  0.00247038
        1524     -6.4583    -6.69044  0.00247346
        1525    -6.50146    -6.69032  0.00247494
        1526    -6.48265    -6.69018  0.00247705
        1527    -6.54412    -6.69009  0.00247728
        1528    -6.52027    -6.68998  0.00247815
        1529    -6.55794    -6.68989  0.00247803
        1530    -6.62694    -6.68985  0.00247675
        1531    -6.62813    -6.68981  0.00247546
        1532    -6.54618    -6.68972  0.00247562
        1533     -6.5454    -6.68962   0.0024758
        1534    -6.59597    -6.68956  0.00247494
        1535     -6.5397    -6.68946  0.00247525
        1536    -6.59813     -6.6894  0.00247435
        1537    -6.60179    -6.68935   0.0024734
        1538    -6.59869    -6.68929  0.00247249
        1539    -6.72172    -6.68931  0.00247097
        1540    -6.65805    -6.68929  0.00246945
        1541    -6.67076    -6.68928  0.00246788
        1542    -6.62963    -6.68924  0.00246658
        1543    -6.58718    -6.68917  0.00246587
        1544     -6.6527    -6.68915  0.00246439
        1545    -6.68578    -6.68915  0.00246279
        1546    -6.71198    -6.68916  0.00246124
        1547    -6.65871    -6.68914  0.00245973
        1548    -6.61116    -6.68909  0.00245866
        1549    -6.71361    -6.68911  0.00245712
        1550    -6.74635    -6.68914  0.00245581
        1551    -6.75436    -6.68918  0.00245459
        1552    -6.68108    -6.68918  0.00245301
        1553    -6.80586    -6.68925  0.00245259
        1554    -6.77501    -6.68931  0.00245163
        1555    -6.77687    -6.68937   0.0024507
        1556    -6.75994    -6.68941  0.00244954
        1557    -6.74065    -6.68944  0.00244819
        1558    -6.77678     -6.6895  0.00244726
        1559    -6.71797    -6.68952  0.00244576
        1560    -6.72119    -6.68954  0.00244428
        1561    -6.65504    -6.68952  0.00244281
        1562    -6.68076    -6.68951  0.00244125
        1563    -6.69891    -6.68952   0.0024397
        1564     -6.6503    -6.68949  0.00243827
        1565      -6.637    -6.68946  0.00243694
        1566    -6.60315     -6.6894  0.00243601
        1567    -6.62175    -6.68936  0.00243483
        1568    -6.67832    -6.68935  0.00243329
        1569    -6.71299    -6.68937  0.00243179
        1570    -6.70183    -6.68938  0.00243025
        1571     -6.6606    -6.68936  0.00242877
        1572    -6.56714    -6.68928  0.00242847
        1573    -6.56974     -6.6892  0.00242812
        1574    -6.55755    -6.68912  0.00242802
        1575    -6.56788    -6.68904  0.00242769
        1576    -6.55684    -6.68896   0.0024276
        1577    -6.61415    -6.68891  0.00242653
        1578    -6.60997    -6.68886   0.0024255
        1579    -6.65299    -6.68884  0.00242407
        1580    -6.67034    -6.68883  0.00242257
        1581    -6.75778    -6.68887  0.00242143
        1582    -6.74097     -6.6889  0.00242012
        1583    -6.75953    -6.68895    0.002419
        1584    -6.79081    -6.68901  0.00241833
        1585    -6.77192    -6.68907  0.00241737
        1586    -6.62029    -6.68902  0.00241624
        1587    -6.66997    -6.68901  0.00241474
        1588    -6.79536    -6.68908  0.00241415
        1589    -6.81242    -6.68915  0.00241388
        1590    -6.85968    -6.68926  0.00241474
        1591    -6.90829     -6.6894  0.00241715
        1592    -6.88872    -6.68952  0.00241887
        1593    -6.78452    -6.68958  0.00241809
        1594    -6.78977    -6.68965  0.00241739
        1595    -6.74505    -6.68968  0.00241612
        1596    -6.82064    -6.68976    0.002416
        1597    -6.78266    -6.68982  0.00241519
        1598    -6.75602    -6.68986  0.00241403
        1599    -6.74224     -6.6899  0.00241274
        1600    -6.79959    -6.68997  0.00241221
        1601     -6.7871    -6.69003  0.00241146
        1602    -6.81487     -6.6901  0.00241122
        1603    -6.81507    -6.69018  0.00241097
        1604    -6.78316    -6.69024  0.00241017
        1605    -6.81081    -6.69031  0.00240984
        1606    -6.81821    -6.69039  0.00240965
        1607    -6.84461    -6.69049  0.00241006
        1608    -6.80061    -6.69056  0.00240954
        1609    -6.70174    -6.69057  0.00240805
        1610    -6.65798    -6.69055  0.00240664
        1611    -6.68172    -6.69054  0.00240515
        1612    -6.75279    -6.69058  0.00240397
        1613    -6.64314    -6.69055  0.00240266
        1614    -6.60214    -6.69049  0.00240179
        1615    -6.61165    -6.69045   0.0024008
        1616    -6.69035    -6.69045  0.00239932
        1617     -6.7158    -6.69046  0.00239788
        1618    -6.65845    -6.69044  0.00239648
        1619    -6.67018    -6.69043  0.00239504
        1620    -6.68741    -6.69043  0.00239356
        1621    -6.63643    -6.69039  0.00239231
        1622    -6.63734    -6.69036  0.00239106
        1623    -6.67238    -6.69035  0.00238961
        1624    -6.57724    -6.69028  0.00238916
        1625    -6.63721    -6.69025  0.00238791
        1626    -6.65477    -6.69023  0.00238654
        1627     -6.7688    -6.69027  0.00238556
        1628    -6.77213    -6.69032  0.00238463
        1629    -6.73639    -6.69035  0.00238333
        1630    -6.75997     -6.6904  0.00238225
        1631     -6.6514    -6.69037  0.00238091
        1632    -6.61265    -6.69032  0.00237993
        1633    -6.58976    -6.69026  0.00237927
        1634    -6.54703    -6.69017  0.00237943
        1635    -6.65056    -6.69015  0.00237809
        1636    -6.61037     -6.6901  0.00237714
        1637    -6.56971    -6.69003  0.00237683
        1638    -6.56393    -6.68995  0.00237662
        1639    -6.63569    -6.68992   0.0023754
        1640    -6.61613    -6.68987  0.00237438
        1641    -6.68671    -6.68987  0.00237293
        1642    -6.65715    -6.68985  0.00237157
        1643    -6.61162     -6.6898  0.00237061
        1644    -6.58276    -6.68974  0.00237006
        1645    -6.66361    -6.68972  0.00236867
        1646    -6.68988    -6.68972  0.00236723
        1647    -6.60211    -6.68967  0.00236639
        1648     -6.6259    -6.68963  0.00236527
        1649    -6.63051     -6.6896  0.00236411
        1650     -6.6527    -6.68957  0.00236278
        1651    -6.66319    -6.68956  0.00236141
        1652    -6.64941    -6.68953   0.0023601
        1653    -6.61805    -6.68949  0.00235907
        1654    -6.67239    -6.68948  0.00235767
        1655     -6.7047    -6.68949  0.00235626
        1656    -6.68389    -6.68948  0.00235484
        1657    -6.69943    -6.68949  0.00235343
        1658    -6.75665    -6.68953  0.00235235
        1659    -6.69983    -6.68954  0.00235095
        1660    -6.82131    -6.68962  0.00235087
        1661    -6.73498    -6.68964  0.00234961
        1662    -6.66841    -6.68963  0.00234823
        1663    -6.67057    -6.68962  0.00234685
        1664    -6.67117    -6.68961  0.00234546
        1665    -6.59402    -6.68955  0.00234476
        1666    -6.65608    -6.68953  0.00234344
        1667    -6.62464    -6.68949  0.00234235
        1668    -6.58966    -6.68943  0.00234172
        1669    -6.62733     -6.6894  0.00234061
        1670    -6.60994    -6.68935  0.00233969
        1671    -6.53226    -6.68925  0.00234018
        1672    -6.55078    -6.68917  0.00234024
        1673    -6.54557    -6.68908  0.00234042
        1674    -6.63093    -6.68905  0.00233928
        1675     -6.6474    -6.68903  0.00233801
        1676    -6.66835    -6.68901  0.00233665
        1677    -6.70756    -6.68902  0.00233528
        1678    -6.66603    -6.68901  0.00233393
        1679    -6.55413    -6.68893  0.00233392
        1680    -6.52146    -6.68883  0.00233466
        1681    -6.39963    -6.68866   0.0023396
        1682    -6.42434     -6.6885  0.00234348
        1683    -6.52249     -6.6884  0.00234417
        1684    -6.58687    -6.68834  0.00234355
        1685     -6.6326    -6.68831  0.00234239
        1686    -6.69667    -6.68831  0.00234101
        1687    -6.69908    -6.68832  0.00233963
        1688    -6.75578    -6.68836  0.00233858
        1689    -6.74633    -6.68839  0.00233745
        1690     -6.7039     -6.6884  0.00233609
        1691     -6.7439    -6.68844  0.00233494
        1692    -6.80724    -6.68851  0.00233461
        1693     -6.8042    -6.68858  0.00233423
        1694    -6.89118    -6.68869  0.00233592
        1695    -6.91323    -6.68883  0.00233829
        1696     -6.8506    -6.68892  0.00233886
        1697    -6.84019    -6.68901  0.00233918
        1698    -6.83479     -6.6891  0.00233937
        1699    -6.78387    -6.68915  0.00233866
        1700    -6.77755    -6.68921  0.00233786
        1701    -6.67616     -6.6892   0.0023365
        1702     -6.6293    -6.68916   0.0023354
        1703    -6.61069    -6.68912  0.00233448
        1704    -6.72769    -6.68914  0.00233322
        1705     -6.7377    -6.68917  0.00233202
        1706    -6.68207    -6.68916  0.00233066
        1707    -6.67086    -6.68915  0.00232932
        1708    -6.62342    -6.68911  0.00232827
        1709    -6.65833     -6.6891  0.00232698
        1710    -6.67017    -6.68909  0.00232565
        1711    -6.67369    -6.68908   0.0023243
        1712    -6.62878    -6.68904  0.00232321
        1713     -6.6567    -6.68902  0.00232193
        1714    -6.58329    -6.68896   0.0023214
        1715    -6.62634    -6.68892  0.00232033
        1716    -6.67267    -6.68891    0.002319
        1717    -6.67721    -6.68891  0.00231766
        1718     -6.6699     -6.6889  0.00231634
        1719     -6.6937     -6.6889  0.00231499
        1720    -6.73365    -6.68893  0.00231379
        1721    -6.69002    -6.68893  0.00231245
        1722    -6.75901    -6.68897  0.00231146
        1723    -6.78171    -6.68902  0.00231075
        1724    -6.68852    -6.68902  0.00230941
        1725    -6.68085    -6.68902  0.00230807
        1726    -6.70786    -6.68903  0.00230676
        1727    -6.72575    -6.68905  0.00230552
        1728    -6.65011    -6.68903   0.0023043
        1729    -6.51187    -6.68892  0.00230524
        1730    -6.60535    -6.68887  0.00230442
        1731    -6.63733    -6.68884  0.00230328
        1732    -6.57054    -6.68878  0.00230296
        1733    -6.64246    -6.68875  0.00230179
        1734    -6.70815    -6.68876  0.00230049
        1735    -6.70214    -6.68877  0.00229917
        1736     -6.7252    -6.68879  0.00229794
        1737    -6.70308     -6.6888  0.00229664
        1738    -6.71486    -6.68881  0.00229536
        1739    -6.72102    -6.68883  0.00229412
        1740    -6.70237    -6.68884  0.00229281
        1741    -6.72028    -6.68886  0.00229157
        1742    -6.73858    -6.68889  0.00229043
        1743    -6.70918     -6.6889  0.00228915
        1744    -6.65136    -6.68888  0.00228793
        1745    -6.63623    -6.68885  0.00228682
        1746    -6.71134    -6.68886  0.00228555
        1747    -6.70777    -6.68887  0.00228427
        1748    -6.70283    -6.68888  0.00228297
        1749    -6.73675     -6.6889  0.00228183
        1750     -6.7452    -6.68894  0.00228075
        1751    -6.70509    -6.68895  0.00227947
        1752    -6.63269    -6.68891   0.0022784
        1753    -6.72012    -6.68893  0.00227717
        1754    -6.70878    -6.68894   0.0022759
        1755    -6.73414    -6.68897  0.00227474
        1756    -6.74468      -6.689  0.00227367
        1757    -6.61825    -6.68896  0.00227273
        1758    -6.65689    -6.68894  0.00227151
        1759    -6.66511    -6.68893  0.00227026
        1760    -6.68437    -6.68893  0.00226897
        1761     -6.7253    -6.68895  0.00226778
        1762    -6.71693    -6.68896  0.00226655
        1763    -6.65731    -6.68894  0.00226533
        1764    -6.71323    -6.68896  0.00226409
        1765    -6.68261    -6.68895  0.00226281
        1766    -6.69797    -6.68896  0.00226154
        1767    -6.71836    -6.68898  0.00226032
        1768    -6.67534    -6.68897  0.00225905
        1769    -6.61494    -6.68893  0.00225816
        1770    -6.67572    -6.68892   0.0022569
        1771    -6.70781    -6.68893  0.00225565
        1772    -6.72203    -6.68895  0.00225445
        1773    -6.66599    -6.68894  0.00225322
        1774    -6.64573    -6.68891  0.00225208
        1775    -6.55878    -6.68884  0.00225201
        1776    -6.52831    -6.68875  0.00225255
        1777    -6.48469    -6.68863  0.00225421
        1778    -6.51935    -6.68854  0.00225495
        1779    -6.59586    -6.68849  0.00225428
        1780    -6.52425    -6.68839  0.00225491
        1781      -6.535    -6.68831  0.00225528
        1782    -6.52225    -6.68821  0.00225594
        1783    -6.54438    -6.68813  0.00225612
        1784    -6.56809    -6.68807  0.00225586
        1785    -6.56667      -6.688  0.00225562
        1786     -6.5637    -6.68793  0.00225543
        1787    -6.55828    -6.68786  0.00225533
        1788    -6.55973    -6.68778  0.00225521
        1789     -6.6062    -6.68774  0.00225441
        1790    -6.57564    -6.68768  0.00225402
        1791    -6.61482    -6.68764  0.00225313
        1792    -6.57737    -6.68757  0.00225271
        1793    -6.61242    -6.68753  0.00225185
        1794    -6.58445    -6.68747  0.00225132
        1795    -6.57082    -6.68741  0.00225101
        1796     -6.5618    -6.68734  0.00225084
        1797    -6.69345    -6.68734  0.00224959
        1798    -6.70021    -6.68735  0.00224835
        1799    -6.69088    -6.68735   0.0022471
        1800    -6.68735    -6.68735  0.00224585
        1801    -6.67649    -6.68735  0.00224461
        1802    -6.64823    -6.68732  0.00224347
        1803    -6.70871    -6.68734  0.00224226
        1804     -6.7618    -6.68738   0.0022414
        1805     -6.7362     -6.6874  0.00224032
        1806    -6.71846    -6.68742  0.00223914
        1807    -6.72508    -6.68744    0.002238
        1808    -6.75839    -6.68748  0.00223711
        1809    -6.80178    -6.68754  0.00223676
        1810    -6.76479    -6.68759  0.00223593
        1811    -6.69034    -6.68759   0.0022347
        1812    -6.67076    -6.68758  0.00223349
        1813    -6.77697    -6.68763   0.0022328
        1814    -6.73967    -6.68766  0.00223175
        1815    -6.67557    -6.68765  0.00223053
        1816    -6.69988    -6.68766  0.00222931
        1817    -6.64631    -6.68764   0.0022282
        1818    -6.62793     -6.6876  0.00222722
        1819    -6.59693    -6.68755  0.00222655
        1820     -6.6617    -6.68754  0.00222537
        1821    -6.63868    -6.68751  0.00222431
        1822    -6.56314    -6.68744  0.00222414
        1823    -6.54064    -6.68736  0.00222438
        1824    -6.53148    -6.68728   0.0022248
        1825    -6.57385    -6.68722  0.00222445
        1826    -6.60025    -6.68717  0.00222374
        1827    -6.64485    -6.68714  0.00222264
        1828    -6.61752    -6.68711  0.00222175
        1829    -6.59369    -6.68706  0.00222113
        1830    -6.51816    -6.68696  0.00222183
        1831    -6.51855    -6.68687  0.00222252
        1832     -6.6082    -6.68683  0.00222172
        1833    -6.57249    -6.68677  0.00222138
        1834    -6.63563    -6.68674  0.00222035
        1835    -6.63555    -6.68671  0.00221931
        1836    -6.63881    -6.68668  0.00221826
        1837    -6.55552    -6.68661   0.0022182
        1838    -6.54331    -6.68653  0.00221836
        1839     -6.5198    -6.68644  0.00221901
        1840    -6.49943    -6.68634  0.00222013
        1841    -6.53225    -6.68626   0.0022205
        1842    -6.54375    -6.68618  0.00222064
        1843     -6.5406     -6.6861  0.00222084
        1844     -6.5061      -6.686  0.00222178
        1845    -6.51697    -6.68591  0.00222246
        1846    -6.54449    -6.68584  0.00222258
        1847    -6.60884    -6.68579  0.00222177
        1848    -6.54549    -6.68572  0.00222186
        1849    -6.62842    -6.68569  0.00222088
        1850    -6.57814    -6.68563  0.00222044
        1851    -6.62046    -6.68559  0.00221952
        1852    -6.61308    -6.68555  0.00221866
        1853    -6.64951    -6.68554  0.00221755
        1854     -6.6704    -6.68553  0.00221637
        1855    -6.69413    -6.68553  0.00221518
        1856    -6.73951    -6.68556  0.00221418
        1857    -6.74193    -6.68559  0.00221319
        1858    -6.60332    -6.68555  0.00221245
        1859    -6.57759    -6.68549  0.00221202
        1860    -6.58251    -6.68543  0.00221152
        1861    -6.64008    -6.68541  0.00221047
        1862    -6.64629    -6.68539  0.00220938
        1863    -6.60004    -6.68534  0.00220867
        1864    -6.60244     -6.6853  0.00220793
        1865    -6.62514    -6.68527  0.00220698
        1866    -6.53565    -6.68519  0.00220726
        1867    -6.50662    -6.68509  0.00220815
        1868    -6.49964    -6.68499  0.00220919
        1869    -6.55932    -6.68492  0.00220904
        1870    -6.62226    -6.68489  0.00220811
        1871    -6.58627    -6.68484  0.00220756
        1872    -6.55922    -6.68477   0.0022074
        1873    -6.51276    -6.68468  0.00220813
        1874    -6.51652    -6.68459  0.00220877
        1875     -6.5441    -6.68451  0.00220887
        1876    -6.50425    -6.68442  0.00220978
        1877    -6.57843    -6.68436  0.00220932
        1878    -6.62798    -6.68433  0.00220835
        1879    -6.69927    -6.68434  0.00220719
        1880    -6.70478    -6.68435  0.00220604
        1881    -6.69039    -6.68435  0.00220487
        1882    -6.60312    -6.68431  0.00220412
        1883    -6.68094    -6.68431  0.00220295
        1884    -6.67597     -6.6843  0.00220179
        1885    -6.65248    -6.68429  0.00220068
        1886     -6.6734    -6.68428  0.00219952
        1887    -6.66639    -6.68427  0.00219838
        1888    -6.70098    -6.68428  0.00219723
        1889    -6.77824    -6.68433  0.00219663
        1890    -6.84909    -6.68442   0.0021972
        1891    -6.80113    -6.68448   0.0021969
        1892    -6.73224     -6.6845  0.00219589
        1893    -6.77401    -6.68455  0.00219524
        1894      -6.768     -6.6846  0.00219452
        1895    -6.72999    -6.68462  0.00219349
        1896    -6.68389    -6.68462  0.00219233
        1897    -6.67896    -6.68462  0.00219118
        1898    -6.68896    -6.68462  0.00219003
        1899    -6.80529    -6.68468   0.0021898
        1900    -6.76885    -6.68473  0.00218909
        1901    -6.63825     -6.6847  0.00218808
        1902     -6.6422    -6.68468  0.00218704
        1903    -6.59536    -6.68463  0.00218639
        1904    -6.50904    -6.68454  0.00218719
        1905    -6.58525    -6.68449  0.00218666
        1906    -6.63978    -6.68446  0.00218564
        1907    -6.61281    -6.68443  0.00218482
        1908    -6.66089    -6.68441  0.00218371
        1909    -6.58267    -6.68436  0.00218321
        1910    -6.63096    -6.68433  0.00218225
        1911    -6.63425    -6.68431  0.00218127
        1912    -6.61696    -6.68427  0.00218041
        1913     -6.5459     -6.6842  0.00218047
        1914     -6.5793    -6.68415  0.00218002
        1915    -6.51409    -6.68406  0.00218069
        1916    -6.50583    -6.68396  0.00218153
        1917    -6.55944     -6.6839  0.00218136
        1918    -6.44339    -6.68377  0.00218383
        1919    -6.43385    -6.68364  0.00218657
        1920    -6.52239    -6.68356  0.00218704
        1921    -6.49878    -6.68346  0.00218802
        1922    -6.51253    -6.68337  0.00218869
        1923    -6.50065    -6.68328  0.00218961
        1924    -6.45331    -6.68316  0.00219173
        1925    -6.51634    -6.68307   0.0021923
        1926    -6.52382    -6.68299  0.00219273
        1927    -6.64349    -6.68297  0.00219168
        1928    -6.56938    -6.68291  0.00219134
        1929    -6.61151    -6.68287  0.00219051
        1930    -6.57659    -6.68282  0.00219007
        1931     -6.6037    -6.68278  0.00218932
        1932     -6.6918    -6.68278  0.00218819
        1933    -6.68375    -6.68278  0.00218706
        1934    -6.63127    -6.68276  0.00218609
        1935    -6.63124    -6.68273  0.00218512
        1936    -6.65813    -6.68272  0.00218403
        1937    -6.66177    -6.68271  0.00218293
        1938    -6.71955    -6.68272  0.00218189
        1939    -6.67722    -6.68272  0.00218076
        1940    -6.67448    -6.68272  0.00217965
        1941    -6.56007    -6.68265  0.00217944
        1942    -6.62252    -6.68262  0.00217854
        1943    -6.60265    -6.68258   0.0021778
        1944    -6.59979    -6.68254   0.0021771
        1945    -6.55917    -6.68248   0.0021769
