#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         330       -0.52   -0.571636  0.00655675
         331       -0.44   -0.571239  0.00654899
         332        -0.6   -0.571325  0.00652984
         333        -0.6   -0.571411   0.0065108
         334       -0.68   -0.571737  0.00649942
         335       -0.52   -0.571582  0.00648185
         336       -0.52   -0.571429  0.00646437
         337        -0.6   -0.571513  0.00644575
         338        -0.6   -0.571598  0.00642723
         339       -0.52   -0.571445  0.00641007
         340       -0.52   -0.571294    0.006393
         341       -0.44   -0.570909  0.00638584
         342       -0.76   -0.571462  0.00639106
         343       -0.68   -0.571778  0.00638026
         344       -0.44   -0.571395   0.0063732
         345        -0.6   -0.571478  0.00635526
         346       -0.76   -0.572023  0.00636021
         347       -0.52   -0.571873  0.00634365
         348       -0.68   -0.572184  0.00633302
         349       -0.68   -0.572493  0.00632241
         350       -0.76   -0.573029    0.006327
         351        -0.6   -0.573105  0.00630944
         352       -0.52   -0.572955  0.00629332
         353        -0.6   -0.573031  0.00627596
         354        -0.6   -0.573107  0.00625869
         355       -0.52   -0.572958  0.00624285
         356        -0.6   -0.573034  0.00622578
         357        -0.6   -0.573109  0.00620879
         358        -0.6   -0.573184  0.00619191
         359       -0.52   -0.573036  0.00617643
         360       -0.36   -0.572444  0.00618756
         361        -0.6   -0.572521  0.00617089
         362        -0.6   -0.572597  0.00615431
         363        -0.6   -0.572672  0.00613782
         364       -0.52   -0.572527  0.00612266
         365       -0.68   -0.572822  0.00611296
         366        -0.6   -0.572896  0.00609671
         367       -0.68   -0.573188  0.00608708
         368       -0.68   -0.573478  0.00607746
         369        -0.6    -0.57355  0.00606141
         370       -0.52   -0.573405  0.00604676
         371        -0.6   -0.573477  0.00603088
         372       -0.36   -0.572903  0.00604191
         373       -0.44   -0.572547  0.00603621
         374       -0.68   -0.572834   0.0060269
         375       -0.52   -0.572693  0.00601248
         376       -0.52   -0.572553  0.00599812
         377       -0.36   -0.571989  0.00600865
         378       -0.76   -0.572487  0.00601331
         379       -0.68    -0.57277  0.00600413
         380       -0.68   -0.573053  0.00599495
         381       -0.68   -0.573333  0.00598579
         382        -0.6   -0.573403  0.00597052
         383        -0.6   -0.573473  0.00595534
         384       -0.52   -0.573333  0.00594146
         385       -0.52   -0.573195  0.00592764
         386       -0.44    -0.57285  0.00592232
         387        -0.6    -0.57292  0.00590743
         388       -0.68   -0.573196  0.00589865
         389       -0.68    -0.57347  0.00588987
         390       -0.76   -0.573949  0.00589416
         391        -0.6   -0.574015  0.00587946
         392       -0.68   -0.574286  0.00587067
         393       -0.68   -0.574555  0.00586189
         394       -0.76   -0.575025  0.00586588
         395       -0.68   -0.575291  0.00585705
         396        -0.6   -0.575354  0.00584259
         397        -0.6   -0.575416   0.0058282
         398        -0.6   -0.575477  0.00581389
