#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         304          -1   -0.976579  0.00245378
         305          -1   -0.976656  0.00244694
         306          -1   -0.976732  0.00244013
         307          -1   -0.976808  0.00243336
         308          -1   -0.976883  0.00242663
         309          -1   -0.976958  0.00241993
         310          -1   -0.977032  0.00241326
         311          -1   -0.977106  0.00240663
         312          -1   -0.977179  0.00240004
         313          -1   -0.977252  0.00239347
         314          -1   -0.977325  0.00238695
         315          -1   -0.977397  0.00238046
         316          -1   -0.977468    0.002374
         317          -1   -0.977539  0.00236757
         318          -1    -0.97761  0.00236118
         319          -1    -0.97768  0.00235482
         320          -1    -0.97775   0.0023485
         321          -1   -0.977819   0.0023422
         322          -1   -0.977888  0.00233594
         323          -1   -0.977957  0.00232971
         324          -1   -0.978025  0.00232351
         325          -1   -0.978092  0.00231735
         326          -1    -0.97816  0.00231121
         327          -1   -0.978226  0.00230511
         328          -1   -0.978293  0.00229904
         329          -1   -0.978359    0.002293
         330          -1   -0.978424  0.00228699
         331          -1   -0.978489  0.00228101
         332          -1   -0.978554  0.00227506
         333          -1   -0.978619  0.00226914
         334          -1   -0.978683  0.00226324
         335          -1   -0.978746  0.00225738
         336          -1    -0.97881  0.00225155
         337          -1   -0.978872  0.00224575
         338          -1   -0.978935  0.00223997
         339          -1   -0.978997  0.00223423
         340          -1   -0.979059  0.00222851
         341          -1    -0.97912  0.00222282
         342          -1   -0.979181  0.00221716
         343          -1   -0.979242  0.00221153
         344          -1   -0.979302  0.00220592
         345          -1   -0.979362  0.00220034
         346          -1   -0.979422  0.00219479
         347          -1   -0.979481  0.00218927
         348          -1    -0.97954  0.00218377
         349          -1   -0.979599   0.0021783
         350          -1   -0.979657  0.00217285
         351          -1   -0.979715  0.00216744
         352          -1   -0.979773  0.00216205
         353          -1    -0.97983  0.00215668
         354          -1   -0.979887  0.00215134
         355          -1   -0.979944  0.00214603
         356          -1       -0.98  0.00214074
         357          -1   -0.980056  0.00213547
         358          -1   -0.980112  0.00213023
         359          -1   -0.980167  0.00212502
         360          -1   -0.980222  0.00211983
         361          -1   -0.980277  0.00211467
         362          -1   -0.980331  0.00210953
         363          -1   -0.980386  0.00210441
         364          -1    -0.98044  0.00209932
         365          -1   -0.980493  0.00209425
         366          -1   -0.980546  0.00208921
         367          -1   -0.980599  0.00208419
         368          -1   -0.980652  0.00207919
         369          -1   -0.980705  0.00207422
         370          -1   -0.980757  0.00206927
         371          -1   -0.980809  0.00206434
         372          -1    -0.98086  0.00205944
         373          -1   -0.980912  0.00205455
         374          -1   -0.980963  0.00204969
