#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         285        -0.2   -0.450105   0.0071755
         286       -0.28    -0.44951  0.00717502
         287       -0.28    -0.44892  0.00717429
         288       -0.52   -0.449167  0.00715362
         289       -0.68   -0.449965  0.00717332
         290       -0.52   -0.450207  0.00715265
         291        -0.6   -0.450722  0.00714657
         292       -0.44   -0.450685  0.00712219
         293       -0.44   -0.450648  0.00709797
         294       -0.28   -0.450068  0.00709752
         295       -0.44   -0.450034  0.00707355
         296       -0.36    -0.44973  0.00705618
         297       -0.28   -0.449158  0.00705553
         298       -0.28   -0.448591  0.00705465
         299       -0.28   -0.448027  0.00705356
         300        -0.2     -0.4472  0.00707833
         301       -0.52   -0.447442  0.00705894
         302       -0.52   -0.447682  0.00703966
         303       -0.68   -0.448449  0.00705806
         304       -0.44   -0.448421  0.00703489
         305        -0.6   -0.448918  0.00702936
         306       -0.44   -0.448889  0.00700645
         307       -0.36   -0.448599  0.00698961
         308       -0.28   -0.448052  0.00698832
         309       -0.44   -0.448026  0.00696575
         310       -0.44      -0.448  0.00694333
         311       -0.44   -0.447974  0.00692105
         312       -0.36   -0.447692  0.00690461
         313        -0.6   -0.448179  0.00689967
         314       -0.28   -0.447643  0.00689846
         315       -0.52   -0.447873  0.00688038
         316       -0.44   -0.447848  0.00685865
         317       -0.52   -0.448076  0.00684079
         318       -0.36   -0.447799  0.00682488
         319        -0.6   -0.448276  0.00682015
         320       -0.52     -0.4485  0.00680252
         321       -0.52   -0.448723  0.00678497
         322       -0.44   -0.448696  0.00676395
         323       -0.44   -0.448669  0.00674307
         324       -0.52   -0.448889  0.00672585
         325       -0.52   -0.449108  0.00670871
         326       -0.52   -0.449325  0.00669165
         327       -0.44   -0.449297  0.00667125
         328       -0.44   -0.449268  0.00665097
         329       -0.36   -0.448997  0.00663629
         330        -0.6   -0.449455  0.00663194
         331        -0.6   -0.449909  0.00662748
         332       -0.68   -0.450602  0.00664365
         333       -0.44   -0.450571  0.00662378
         334       -0.44   -0.450539  0.00660402
         335       -0.52   -0.450746  0.00658756
         336        -0.6    -0.45119  0.00658292
         337       -0.44   -0.451157  0.00656347
         338       -0.44   -0.451124  0.00654413
         339       -0.52   -0.451327  0.00652798
         340       -0.36   -0.451059   0.0065143
         341       -0.44   -0.451026  0.00649528
         342       -0.68   -0.451696   0.0065107
         343        -0.6   -0.452128  0.00650606
         344       -0.28   -0.451628  0.00650636
         345       -0.28    -0.45113  0.00650649
         346       -0.44   -0.451098  0.00648777
         347        -0.2   -0.450375   0.0065093
         348       -0.36   -0.450115  0.00649578
         349       -0.36   -0.449857  0.00648229
         350       -0.44   -0.449829  0.00646383
         351       -0.44   -0.449801  0.00644548
         352       -0.52       -0.45  0.00643025
         353       -0.28   -0.449518  0.00643004
         354       -0.52   -0.449718  0.00641496
         355       -0.36   -0.449465  0.00640187
         356       -0.52   -0.449663  0.00638695
         357       -0.44   -0.449636  0.00636912
         358        -0.6   -0.450056  0.00636516
         359       -0.52   -0.450251  0.00635041
         360       -0.36       -0.45  0.00633772
         361       -0.44   -0.449972  0.00632022
         362       -0.52   -0.450166  0.00630572
         363       -0.52   -0.450358  0.00629129
         364       -0.28    -0.44989  0.00629139
         365       -0.44   -0.449863  0.00627421
         366        -0.2    -0.44918   0.0062941
         367       -0.52   -0.449373   0.0062799
         368       -0.52   -0.449565  0.00626577
         369       -0.52   -0.449756   0.0062517
         370       -0.52   -0.449946  0.00623768
         371        -0.6    -0.45035  0.00623397
         372       -0.28   -0.449892  0.00623401
         373       -0.36   -0.449651  0.00622195
         374       -0.44   -0.449626  0.00620537
         375       -0.52   -0.449813  0.00619166
         376        -0.6   -0.450213  0.00618806
         377       -0.36   -0.449973  0.00617627
         378       -0.68   -0.450582  0.00618984
         379       -0.28   -0.450132  0.00618985
         380       -0.68   -0.450737  0.00620305
         381       -0.52   -0.450919  0.00618943
         382       -0.44    -0.45089  0.00617329
         383       -0.44   -0.450862  0.00615724
         384       -0.28   -0.450417  0.00615726
         385       -0.36   -0.450182  0.00614575
         386       -0.36   -0.449948  0.00613426
         387       -0.52   -0.450129  0.00612108
         388       -0.52   -0.450309  0.00610796
         389       -0.44   -0.450283  0.00609231
         390       -0.44   -0.450256  0.00607675
         391       -0.52   -0.450435  0.00606382
         392       -0.36   -0.450204  0.00605274
         393       -0.52   -0.450382  0.00603994
         394        -0.6   -0.450761  0.00603654
         395       -0.52   -0.450937   0.0060238
         396       -0.44   -0.450909  0.00600865
         397       -0.52   -0.451083  0.00599604
         398       -0.36   -0.450854  0.00598534
         399       -0.68   -0.451429  0.00599783
         400       -0.68      -0.452  0.00600999
         401       -0.68   -0.452569  0.00602184
         402       -0.84   -0.453532  0.00608349
         403        -0.6   -0.453896  0.00607924
         404       -0.44   -0.453861  0.00606429
         405        -0.6   -0.454222  0.00606005
         406       -0.52   -0.454384  0.00604729
         407       -0.52   -0.454545  0.00603458
         408       -0.28   -0.454118  0.00603493
         409       -0.36   -0.453888  0.00602456
         410       -0.44   -0.453854  0.00600996
         411       -0.44    -0.45382  0.00599543
         412       -0.36   -0.453592   0.0059852
         413       -0.36   -0.453366    0.005975
         414        -0.6    -0.45372  0.00597106
         415       -0.44   -0.453687  0.00595676
         416       -0.68   -0.454231  0.00596723
         417       -0.76   -0.454964   0.0059978
         418       -0.52    -0.45512  0.00598547
         419       -0.68   -0.455656   0.0059952
         420        -0.6      -0.456  0.00599077
         421       -0.44   -0.455962  0.00597666
         422       -0.44   -0.455924  0.00596262
         423       -0.52   -0.456076  0.00595045
         424       -0.36   -0.455849  0.00594073
         425        -0.6   -0.456188  0.00593642
         426       -0.36   -0.455962  0.00592678
         427       -0.36   -0.455738  0.00591716
         428        -0.2    -0.45514  0.00593343
         429       -0.36   -0.454918  0.00592374
         430       -0.44   -0.454884  0.00591006
         431       -0.36   -0.454664  0.00590045
         432       -0.28   -0.454259  0.00590063
         433       -0.28   -0.453857  0.00590071
         434       -0.44   -0.453825   0.0058872
         435       -0.52   -0.453977  0.00587563
         436        -0.6   -0.454312  0.00587169
         437        -0.6   -0.454645  0.00586771
         438       -0.36   -0.454429  0.00585829
         439       -0.36   -0.454214   0.0058489
         440        -0.2   -0.453636  0.00586407
         441        -0.6   -0.453968  0.00586016
         442       -0.36   -0.453756  0.00585075
         443       -0.36   -0.453544  0.00584137
         444       -0.36   -0.453333  0.00583201
         445       -0.52   -0.453483  0.00582083
         446       -0.36   -0.453274  0.00581155
         447       -0.28   -0.452886  0.00581147
         448        -0.2   -0.452321  0.00582584
         449       -0.28   -0.451938   0.0058255
         450       -0.28   -0.451556  0.00582507
         451       -0.44    -0.45153  0.00581221
         452       -0.44   -0.451504  0.00579941
         453       -0.36   -0.451302  0.00579012
         454       -0.52   -0.451454  0.00577934
         455       -0.52   -0.451604   0.0057686
         456       -0.44   -0.451579  0.00575601
         457       -0.52   -0.451729  0.00574536
         458       -0.52   -0.451878  0.00573475
         459        -0.6     -0.4522  0.00573133
         460        -0.6   -0.452522  0.00572787
         461       -0.44   -0.452495  0.00571551
         462       -0.36   -0.452294  0.00570664
         463       -0.44   -0.452268  0.00569438
         464       -0.44   -0.452241  0.00568217
         465        -0.6   -0.452559  0.00567883
         466       -0.68   -0.453047  0.00568758
         467       -0.52   -0.453191   0.0056772
         468        -0.6   -0.453504  0.00567373
         469       -0.44   -0.453475  0.00566171
         470       -0.76   -0.454128   0.0056871
         471       -0.52   -0.454268  0.00567674
         472       -0.36   -0.454068  0.00566823
         473       -0.44   -0.454038  0.00565632
         474        -0.6   -0.454346  0.00565277
         475        -0.6   -0.454653  0.00564918
         476        -0.6   -0.454958  0.00564556
         477       -0.44   -0.454927  0.00563381
         478        -0.6    -0.45523  0.00563019
         479        -0.6   -0.455532  0.00562654
         480       -0.68      -0.456  0.00563422
         481       -0.52   -0.456133  0.00562408
         482       -0.44     -0.4561  0.00561251
