#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         541        -0.6   -0.788244  0.00418661
         542       -0.52   -0.787749  0.00420804
         543        -0.6   -0.787403  0.00421447
         544        -0.6   -0.787059  0.00422078
         545        -0.6   -0.786716  0.00422697
         546       -0.52   -0.786227  0.00424736
         547       -0.52    -0.78574  0.00426739
         548       -0.52   -0.785255  0.00428706
         549       -0.76   -0.785209   0.0042795
         550       -0.76   -0.785164  0.00427197
         551       -0.76   -0.785118  0.00426446
         552       -0.68   -0.784928  0.00426098
         553       -0.68   -0.784738   0.0042575
         554       -0.68   -0.784549  0.00425401
         555       -0.68    -0.78436  0.00425051
         556       -0.68   -0.784173  0.00424701
         557       -0.68   -0.783986   0.0042435
         558       -0.68   -0.783799  0.00423999
         559       -0.68   -0.783614  0.00423647
         560       -0.68   -0.783429  0.00423294
         561       -0.68   -0.783244  0.00422941
         562       -0.76   -0.783203  0.00422208
         563       -0.76   -0.783162  0.00421479
         564       -0.76   -0.783121  0.00420751
         565       -0.68   -0.782938  0.00420402
         566       -0.76   -0.782898  0.00419679
         567       -0.52   -0.782434  0.00421492
         568        -0.6   -0.782113  0.00421972
         569        -0.6   -0.781793  0.00422443
         570       -0.68   -0.781614  0.00422079
         571       -0.68   -0.781436  0.00421715
         572       -0.68   -0.781259   0.0042135
         573       -0.68   -0.781082  0.00420985
         574       -0.76   -0.781045  0.00420268
         575       -0.68    -0.78087  0.00419904
         576       -0.68   -0.780694   0.0041954
         577       -0.68    -0.78052  0.00419176
         578       -0.68   -0.780346  0.00418811
         579       -0.76   -0.780311  0.00418103
         580       -0.84   -0.780414  0.00417508
         581       -0.84   -0.780516  0.00416916
         582       -0.84   -0.780619  0.00416325
         583        -0.6   -0.780309  0.00416762
         584       -0.84   -0.780411  0.00416173
         585       -0.84   -0.780513  0.00415587
         586       -0.84   -0.780614  0.00415001
         587       -0.84   -0.780716  0.00414418
         588       -0.76    -0.78068  0.00413728
         589       -0.84   -0.780781  0.00413148
         590       -0.84   -0.780881   0.0041257
         591       -0.76   -0.780846  0.00411887
         592       -0.84   -0.780946  0.00411312
         593       -0.76   -0.780911  0.00410634
         594       -0.84    -0.78101  0.00410063
         595       -0.76   -0.780975  0.00409389
         596       -0.84   -0.781074  0.00408822
         597       -0.76   -0.781039  0.00408152
         598       -0.92   -0.781271  0.00408131
         599       -0.84   -0.781369  0.00407567
         600       -0.84   -0.781467  0.00407005
         601       -0.84   -0.781564  0.00406444
         602       -0.92   -0.781794  0.00406419
         603       -0.84   -0.781891   0.0040586
         604       -0.84   -0.781987  0.00405302
         605       -0.76    -0.78195  0.00404648
         606       -0.76   -0.781914  0.00403997
         607       -0.68   -0.781746   0.0040368
         608       -0.76   -0.781711  0.00403032
         609       -0.76   -0.781675  0.00402386
         610        -0.6   -0.781377  0.00402827
         611       -0.68   -0.781211  0.00402509
         612       -0.68   -0.781046  0.00402191
         613       -0.84   -0.781142   0.0040165
         614       -0.76   -0.781107   0.0040101
         615       -0.76   -0.781073  0.00400373
         616       -0.68   -0.780909  0.00400059
         617       -0.68   -0.780746  0.00399745
         618       -0.68   -0.780583   0.0039943
         619       -0.68    -0.78042  0.00399115
         620       -0.68   -0.780258    0.003988
         621        -0.6   -0.779968  0.00399213
         622       -0.68   -0.779807  0.00398895
         623        -0.6   -0.779518  0.00399297
         624       -0.68   -0.779359  0.00398975
         625       -0.68     -0.7792  0.00398654
         626        -0.6   -0.778914  0.00399043
         627        -0.6   -0.778628  0.00399426
         628       -0.68   -0.778471  0.00399098
         629       -0.68   -0.778315  0.00398771
         630       -0.76   -0.778286  0.00398149
         631       -0.76   -0.778257  0.00397528
         632       -0.76   -0.778228   0.0039691
         633       -0.68   -0.778073  0.00396586
         634       -0.76   -0.778044  0.00395971
         635       -0.68    -0.77789  0.00395648
         636       -0.76   -0.777862  0.00395036
         637       -0.84   -0.777959  0.00394536
         638       -0.76   -0.777931  0.00393928
         639       -0.76   -0.777903  0.00393321
         640       -0.76   -0.777875  0.00392717
         641       -0.68   -0.777722  0.00392401
         642       -0.84   -0.777819  0.00391909
         643       -0.84   -0.777916  0.00391419
         644       -0.84   -0.778012   0.0039093
         645       -0.84   -0.778109  0.00390442
         646       -0.84   -0.778204  0.00389955
         647       -0.84     -0.7783  0.00389469
         648       -0.76   -0.778272  0.00388879
         649       -0.76   -0.778243   0.0038829
         650       -0.76   -0.778215  0.00387702
         651       -0.68   -0.778065    0.003874
         652       -0.68   -0.777914  0.00387098
         653       -0.76   -0.777887  0.00386515
         654       -0.68   -0.777737  0.00386214
         655       -0.68   -0.777588  0.00385912
         656       -0.76   -0.777561  0.00385333
         657       -0.76   -0.777534  0.00384756
         658       -0.76   -0.777508   0.0038418
         659       -0.76   -0.777481  0.00383607
         660       -0.76   -0.777455  0.00383034
         661       -0.84   -0.777549  0.00382572
         662       -0.84   -0.777644   0.0038211
         663       -0.84   -0.777738   0.0038165
         664       -0.76   -0.777711  0.00381084
         665       -0.84   -0.777805  0.00380626
         666       -0.84   -0.777898  0.00380169
