#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         468          -1   -0.993333  0.00102207
         469          -1   -0.993348  0.00101999
         470          -1   -0.993362  0.00101792
         471          -1   -0.993376  0.00101586
         472          -1    -0.99339   0.0010138
         473          -1   -0.993404  0.00101176
         474          -1   -0.993418  0.00100972
         475          -1   -0.993432  0.00100769
         476          -1   -0.993445  0.00100566
         477          -1   -0.993459  0.00100365
         478          -1   -0.993473  0.00100164
         479          -1   -0.993486 0.000999644
         480          -1     -0.9935 0.000997653
         481          -1   -0.993514 0.000995671
         482          -1   -0.993527 0.000993696
         483          -1    -0.99354 0.000991729
         484          -1   -0.993554  0.00098977
         485          -1   -0.993567 0.000987818
         486          -1    -0.99358 0.000985875
         487          -1   -0.993593 0.000983938
         488          -1   -0.993607  0.00098201
         489          -1    -0.99362 0.000980088
         490          -1   -0.993633 0.000978175
         491          -1   -0.993646 0.000976268
         492          -1   -0.993659  0.00097437
         493          -1   -0.993671 0.000972478
         494          -1   -0.993684 0.000970594
         495          -1   -0.993697 0.000968717
         496          -1    -0.99371 0.000966847
         497          -1   -0.993722 0.000964985
         498          -1   -0.993735 0.000963129
         499          -1   -0.993747 0.000961281
         500          -1    -0.99376  0.00095944
         501          -1   -0.993772 0.000957606
         502          -1   -0.993785 0.000955778
         503          -1   -0.993797 0.000953958
         504          -1    -0.99381 0.000952145
         505          -1   -0.993822 0.000950338
         506          -1   -0.993834 0.000948538
         507          -1   -0.993846 0.000946746
         508          -1   -0.993858 0.000944959
         509          -1    -0.99387  0.00094318
         510          -1   -0.993882 0.000941407
         511          -1   -0.993894 0.000939641
         512          -1   -0.993906 0.000937881
         513          -1   -0.993918 0.000936128
         514          -1    -0.99393 0.000934382
         515          -1   -0.993942 0.000932642
         516          -1   -0.993953 0.000930908
         517          -1   -0.993965 0.000929181
         518          -1   -0.993977  0.00092746
         519          -1   -0.993988 0.000925746
         520          -1      -0.994 0.000924038
         521          -1   -0.994012 0.000922336
         522          -1   -0.994023 0.000920641
         523          -1   -0.994034 0.000918951
         524          -1   -0.994046 0.000917268
         525          -1   -0.994057 0.000915591
         526          -1   -0.994068  0.00091392
         527          -1    -0.99408 0.000912255
         528          -1   -0.994091 0.000910596
         529          -1   -0.994102 0.000908943
         530          -1   -0.994113 0.000907296
         531          -1   -0.994124 0.000905656
         532          -1   -0.994135 0.000904021
         533          -1   -0.994146 0.000902391
         534          -1   -0.994157 0.000900768
         535          -1   -0.994168 0.000899151
         536          -1   -0.994179 0.000897539
         537          -1    -0.99419 0.000895933
         538          -1   -0.994201 0.000894333
         539          -1   -0.994212 0.000892738
         540          -1   -0.994222 0.000891149
         541       -0.92   -0.994085 0.000900001
         542       -0.92   -0.993948 0.000908661
         543       -0.92   -0.993812 0.000917136
         544       -0.92   -0.993676 0.000925432
         545       -0.92   -0.993541 0.000933556
         546       -0.92   -0.993407 0.000941513
         547       -0.92   -0.993272 0.000949307
         548       -0.92   -0.993139 0.000956945
         549       -0.92   -0.993005 0.000964431
         550       -0.92   -0.992873 0.000971769
         551       -0.92    -0.99274 0.000978963
         552       -0.92   -0.992609 0.000986019
         553       -0.92   -0.992477  0.00099294
         554       -0.92   -0.992347 0.000999729
         555       -0.92   -0.992216  0.00100639
         556       -0.92   -0.992086  0.00101293
         557       -0.92   -0.991957  0.00101934
         558       -0.92   -0.991828  0.00102564
         559       -0.92   -0.991699  0.00103182
         560       -0.92   -0.991571  0.00103789
         561       -0.92   -0.991444  0.00104386
         562       -0.92   -0.991317  0.00104971
         563       -0.92    -0.99119  0.00105546
         564       -0.92   -0.991064  0.00106111
         565       -0.92   -0.990938  0.00106666
         566       -0.92   -0.990813  0.00107211
         567       -0.92   -0.990688  0.00107747
         568       -0.92   -0.990563  0.00108274
         569       -0.92   -0.990439  0.00108791
         570       -0.92   -0.990316    0.001093
         571       -0.92   -0.990193    0.001098
         572       -0.92    -0.99007  0.00110292
         573       -0.92   -0.989948  0.00110775
         574       -0.92   -0.989826  0.00111251
         575       -0.92   -0.989704  0.00111718
         576       -0.92   -0.989583  0.00112177
         577       -0.92   -0.989463  0.00112629
         578       -0.92   -0.989343  0.00113074
         579       -0.92   -0.989223  0.00113511
         580       -0.92   -0.989103  0.00113941
         581       -0.92   -0.988985  0.00114364
         582       -0.92   -0.988866   0.0011478
         583       -0.92   -0.988748   0.0011519
         584       -0.92    -0.98863  0.00115592
         585       -0.92   -0.988513  0.00115988
         586       -0.92   -0.988396  0.00116378
         587       -0.92   -0.988279  0.00116762
         588       -0.92   -0.988163  0.00117139
         589       -0.92   -0.988048  0.00117511
         590       -0.92   -0.987932  0.00117876
         591       -0.92   -0.987817  0.00118236
         592       -0.92   -0.987703   0.0011859
         593       -0.92   -0.987589  0.00118938
         594       -0.92   -0.987475  0.00119281
         595       -0.92   -0.987361  0.00119618
         596          -1   -0.987383  0.00119436
         597          -1   -0.987404  0.00119255
         598          -1   -0.987425  0.00119074
         599          -1   -0.987446  0.00118894
         600          -1   -0.987467  0.00118714
         601          -1   -0.987488  0.00118535
         602          -1   -0.987508  0.00118356
         603          -1   -0.987529  0.00118178
         604          -1    -0.98755     0.00118
         605          -1    -0.98757  0.00117823
         606          -1   -0.987591  0.00117647
         607          -1   -0.987611  0.00117471
         608          -1   -0.987632  0.00117295
         609          -1   -0.987652   0.0011712
         610          -1   -0.987672  0.00116946
         611          -1   -0.987692  0.00116772
         612          -1   -0.987712  0.00116598
         613          -1   -0.987732  0.00116425
         614          -1   -0.987752  0.00116253
         615          -1   -0.987772  0.00116081
         616          -1   -0.987792  0.00115909
         617          -1   -0.987812  0.00115738
         618          -1   -0.987832  0.00115568
         619          -1   -0.987851  0.00115398
         620          -1   -0.987871  0.00115228
         621          -1    -0.98789  0.00115059
         622          -1    -0.98791  0.00114891
         623          -1   -0.987929  0.00114723
         624          -1   -0.987949  0.00114555
         625          -1   -0.987968  0.00114388
         626          -1   -0.987987  0.00114222
         627          -1   -0.988006  0.00114055
         628          -1   -0.988025   0.0011389
         629          -1   -0.988045  0.00113725
         630          -1   -0.988063   0.0011356
         631          -1   -0.988082  0.00113396
         632          -1   -0.988101  0.00113232
         633          -1    -0.98812  0.00113069
         634          -1   -0.988139  0.00112906
         635          -1   -0.988157  0.00112744
         636          -1   -0.988176  0.00112582
         637          -1   -0.988195   0.0011242
         638          -1   -0.988213  0.00112259
         639          -1   -0.988232  0.00112099
         640          -1    -0.98825  0.00111939
         641          -1   -0.988268  0.00111779
         642          -1   -0.988287   0.0011162
         643          -1   -0.988305  0.00111461
         644          -1   -0.988323  0.00111303
         645          -1   -0.988341  0.00111145
         646          -1   -0.988359  0.00110988
         647          -1   -0.988377  0.00110831
         648          -1   -0.988395  0.00110674
         649          -1   -0.988413  0.00110518
         650          -1   -0.988431  0.00110362
         651          -1   -0.988449  0.00110207
         652          -1   -0.988466  0.00110052
         653          -1   -0.988484  0.00109898
         654          -1   -0.988502  0.00109744
         655          -1   -0.988519  0.00109591
         656          -1   -0.988537  0.00109438
         657          -1   -0.988554  0.00109285
         658       -0.92    -0.98845  0.00109614
         659       -0.92   -0.988346  0.00109939
         660       -0.92   -0.988242  0.00110259
         661       -0.92   -0.988139  0.00110575
         662       -0.92   -0.988036  0.00110886
         663       -0.92   -0.987934  0.00111192
         664       -0.92   -0.987831  0.00111494
         665       -0.92   -0.987729  0.00111792
         666       -0.92   -0.987628  0.00112086
         667       -0.92   -0.987526  0.00112376
         668       -0.92   -0.987425  0.00112661
         669       -0.92   -0.987324  0.00112943
         670       -0.92   -0.987224   0.0011322
         671       -0.92   -0.987124  0.00113494
         672       -0.92   -0.987024  0.00113764
         673       -0.92   -0.986924   0.0011403
         674       -0.92   -0.986825  0.00114292
         675       -0.92   -0.986726  0.00114551
         676       -0.92   -0.986627  0.00114806
         677       -0.92   -0.986529  0.00115057
         678       -0.92   -0.986431  0.00115305
         679       -0.92   -0.986333   0.0011555
         680       -0.92   -0.986235  0.00115791
